ID,STN,YYYYMMDD,HH,DD,FH,FF,FX,T,T10,TD,SQ,Q,DR,RH,P,VV,N,U,WW,IX,M,R,S,O,Y,Gallons
127,  240,2018-01-06,8.0,160.0,20.0,20.0,30.0,21.0,     ,19.0,0.0,0.0,0.0,0.0,10052.0,50.0,8.0,98.0,   10,7.0,0.0,0.0,0.0,0.0,0.0,157.79999999999998
128,  240,2018-01-06,9.0,140.0,20.0,10.0,30.0,37.0,     ,34.0,0.0,8.0,0.0,0.0,10064.0,50.0,8.0,97.0,   10,7.0,0.0,0.0,0.0,0.0,0.0,1689.24
129,  240,2018-01-06,10.0,20.0,10.0,10.0,20.0,51.0,     ,44.0,0.0,16.0,0.0,0.0,10075.0,58.0,8.0,94.0,   10,7.0,0.0,0.0,0.0,0.0,0.0,1642.82
130,  240,2018-01-06,11.0,990.0,10.0,10.0,40.0,61.0,     ,46.0,0.0,29.0,0.0,0.0,10081.0,59.0,8.0,90.0,   10,7.0,0.0,0.0,0.0,0.0,0.0,555.76
131,  240,2018-01-06,12.0,990.0,10.0,10.0,40.0,69.0,    1,49.0,0.0,44.0,0.0,0.0,10087.0,62.0,8.0,86.0,     ,5.0,0.0,0.0,0.0,0.0,0.0,372.97999999999996
132,  240,2018-01-06,13.0,20.0,20.0,30.0,50.0,68.0,     ,43.0,0.0,40.0,0.0,0.0,10094.0,70.0,8.0,84.0,     ,5.0,0.0,0.0,0.0,0.0,0.0,307.03000000000003
133,  240,2018-01-06,14.0,30.0,40.0,50.0,70.0,68.0,     ,44.0,0.0,28.0,0.0,0.0,10102.0,70.0,8.0,85.0,     ,5.0,0.0,0.0,0.0,0.0,0.0,937.88
134,  240,2018-01-06,15.0,20.0,50.0,60.0,80.0,61.0,     ,35.0,2.0,14.0,0.0,0.0,10111.0,70.0,8.0,83.0,     ,5.0,0.0,0.0,0.0,0.0,0.0,166.6
135,  240,2018-01-06,16.0,30.0,60.0,60.0,100.0,57.0,     ,28.0,0.0,3.0,0.0,0.0,10122.0,70.0,8.0,81.0,     ,5.0,0.0,0.0,0.0,0.0,0.0,824.02
136,  240,2018-01-06,17.0,40.0,60.0,60.0,110.0,49.0,     ,19.0,0.0,0.0,0.0,0.0,10133.0,75.0,8.0,80.0,     ,5.0,0.0,0.0,0.0,0.0,0.0,1479.12
137,  240,2018-01-06,18.0,30.0,50.0,50.0,90.0,48.0,   39,18.0,0.0,0.0,0.0,0.0,10146.0,75.0,8.0,80.0,     ,5.0,0.0,0.0,0.0,0.0,0.0,718.0999999999999
138,  240,2018-01-06,19.0,30.0,50.0,50.0,80.0,45.0,     ,20.0,0.0,0.0,0.0,0.0,10156.0,70.0,8.0,84.0,     ,5.0,0.0,0.0,0.0,0.0,0.0,1047.8400000000001
139,  240,2018-01-06,20.0,30.0,50.0,40.0,70.0,41.0,     ,17.0,0.0,0.0,0.0,0.0,10167.0,70.0,8.0,84.0,     ,5.0,0.0,0.0,0.0,0.0,0.0,475.10999999999996
140,  240,2018-01-06,21.0,40.0,40.0,40.0,70.0,36.0,     ,17.0,0.0,0.0,0.0,0.0,10179.0,70.0,8.0,87.0,     ,5.0,0.0,0.0,0.0,0.0,0.0,865.49
141,  240,2018-01-06,22.0,40.0,40.0,40.0,60.0,37.0,     ,16.0,0.0,0.0,0.0,0.0,10187.0,70.0,8.0,85.0,     ,5.0,0.0,0.0,0.0,0.0,0.0,2175.8799999999997
142,  240,2018-01-06,23.0,30.0,40.0,30.0,70.0,33.0,     ,12.0,0.0,0.0,0.0,0.0,10195.0,70.0,8.0,86.0,     ,5.0,0.0,0.0,0.0,0.0,0.0,315.83
143,  240,2018-01-06,24.0,30.0,40.0,40.0,60.0,38.0,   22,25.0,0.0,0.0,0.0,0.0,10203.0,65.0,7.0,91.0,     ,5.0,0.0,0.0,0.0,0.0,0.0,723.96
144,  240,2018-01-07,1.0,60.0,70.0,90.0,120.0,31.0,     ,7.0,0.0,0.0,0.0,0.0,10211.0,70.0,8.0,84.0,     ,5.0,0.0,0.0,0.0,0.0,0.0,347.01
145,  240,2018-01-07,2.0,50.0,90.0,80.0,140.0,27.0,     ,-2.0,0.0,0.0,0.0,0.0,10221.0,70.0,8.0,81.0,     ,5.0,0.0,0.0,0.0,0.0,0.0,47.879999999999995
146,  240,2018-01-07,3.0,50.0,80.0,70.0,130.0,27.0,     ,-3.0,0.0,0.0,0.0,0.0,10229.0,75.0,8.0,80.0,     ,5.0,0.0,0.0,0.0,0.0,0.0,2317.38
147,  240,2018-01-07,4.0,50.0,80.0,80.0,120.0,24.0,     ,-4.0,0.0,0.0,0.0,0.0,10237.0,70.0,8.0,81.0,     ,5.0,0.0,0.0,0.0,0.0,0.0,800.6999999999999
148,  240,2018-01-07,5.0,40.0,80.0,80.0,120.0,19.0,     ,-11.0,0.0,0.0,0.0,0.0,10242.0,75.0,8.0,80.0,     ,5.0,0.0,0.0,0.0,0.0,0.0,548.45
149,  240,2018-01-07,6.0,50.0,70.0,80.0,120.0,19.0,   10,-10.0,0.0,0.0,0.0,0.0,10253.0,75.0,5.0,80.0,     ,5.0,0.0,0.0,0.0,0.0,0.0,928.51
150,  240,2018-01-07,7.0,50.0,90.0,90.0,130.0,14.0,     ,-14.0,0.0,0.0,0.0,0.0,10260.0,70.0,4.0,81.0,     ,5.0,0.0,0.0,0.0,0.0,0.0,807.61
151,  240,2018-01-07,8.0,50.0,90.0,90.0,140.0,13.0,     ,-17.0,0.0,0.0,0.0,0.0,10273.0,75.0,0.0,80.0,     ,5.0,0.0,0.0,0.0,0.0,0.0,1184.24
152,  240,2018-01-07,9.0,50.0,80.0,80.0,130.0,14.0,     ,-19.0,5.0,14.0,0.0,0.0,10277.0,75.0,0.0,78.0,     ,5.0,0.0,0.0,0.0,0.0,0.0,46.300000000000004
153,  240,2018-01-07,10.0,50.0,80.0,90.0,130.0,18.0,     ,-17.0,10.0,50.0,0.0,0.0,10284.0,75.0,0.0,77.0,     ,5.0,0.0,0.0,0.0,0.0,0.0,13.68
154,  240,2018-01-07,11.0,60.0,90.0,90.0,130.0,21.0,     ,-19.0,10.0,76.0,0.0,0.0,10286.0,75.0,0.0,74.0,     ,5.0,0.0,0.0,0.0,0.0,0.0,713.9100000000001
155,  240,2018-01-07,12.0,50.0,90.0,90.0,130.0,25.0,    4,-16.0,10.0,89.0,0.0,0.0,10284.0,75.0,0.0,74.0,     ,5.0,0.0,0.0,0.0,0.0,0.0,527.5600000000001
156,  240,2018-01-07,13.0,50.0,90.0,90.0,140.0,25.0,     ,-17.0,10.0,86.0,0.0,0.0,10282.0,75.0,0.0,74.0,     ,5.0,0.0,0.0,0.0,0.0,0.0,651.61
157,  240,2018-01-07,14.0,50.0,80.0,80.0,130.0,23.0,     ,-19.0,10.0,67.0,0.0,0.0,10278.0,75.0,0.0,73.0,     ,5.0,0.0,0.0,0.0,0.0,0.0,1574.05
158,  240,2018-01-07,15.0,50.0,90.0,90.0,130.0,21.0,     ,-20.0,10.0,36.0,0.0,0.0,10279.0,75.0,0.0,74.0,     ,5.0,0.0,0.0,0.0,0.0,0.0,1231.27
159,  240,2018-01-07,16.0,50.0,90.0,80.0,130.0,16.0,     ,-23.0,0.0,7.0,0.0,0.0,10283.0,75.0,0.0,75.0,     ,5.0,0.0,0.0,0.0,0.0,0.0,934.21
160,  240,2018-01-07,17.0,60.0,90.0,90.0,130.0,13.0,     ,-27.0,0.0,0.0,0.0,0.0,10284.0,75.0,0.0,75.0,     ,5.0,0.0,0.0,0.0,0.0,0.0,830.98
161,  240,2018-01-07,18.0,60.0,90.0,90.0,130.0,11.0,    1,-28.0,0.0,0.0,0.0,0.0,10288.0,75.0,0.0,74.0,     ,5.0,0.0,0.0,0.0,0.0,0.0,388.55
162,  240,2018-01-07,19.0,60.0,90.0,80.0,140.0,6.0,     ,-33.0,0.0,0.0,0.0,0.0,10289.0,75.0,0.0,75.0,     ,5.0,0.0,0.0,0.0,0.0,0.0,819.4599999999999
163,  240,2018-01-07,20.0,70.0,100.0,100.0,140.0,2.0,     ,-39.0,0.0,0.0,0.0,0.0,10288.0,75.0,0.0,73.0,     ,5.0,0.0,0.0,0.0,0.0,0.0,410.09000000000003
164,  240,2018-01-07,21.0,60.0,90.0,90.0,130.0,1.0,     ,-41.0,0.0,0.0,0.0,0.0,10290.0,75.0,0.0,73.0,     ,5.0,0.0,0.0,0.0,0.0,0.0,1180.46
165,  240,2018-01-07,22.0,70.0,90.0,90.0,150.0,-1.0,     ,-40.0,0.0,0.0,0.0,0.0,10290.0,75.0,0.0,74.0,     ,5.0,0.0,0.0,0.0,0.0,0.0,1935.09
166,  240,2018-01-07,23.0,60.0,80.0,70.0,130.0,-4.0,     ,-39.0,0.0,0.0,0.0,0.0,10288.0,75.0,0.0,77.0,     ,5.0,0.0,0.0,0.0,0.0,0.0,2662.6
167,  240,2018-01-07,24.0,70.0,80.0,70.0,110.0,-8.0,  -16,-41.0,0.0,0.0,0.0,0.0,10287.0,75.0,0.0,78.0,     ,5.0,0.0,0.0,0.0,0.0,0.0,93.38000000000001
168,  240,2018-01-08,1.0,70.0,70.0,70.0,110.0,-8.0,     ,-40.0,0.0,0.0,0.0,0.0,10281.0,75.0,0.0,78.0,     ,5.0,0.0,0.0,0.0,0.0,0.0,373.0
169,  240,2018-01-08,2.0,70.0,70.0,70.0,110.0,-9.0,     ,-41.0,0.0,0.0,0.0,0.0,10279.0,75.0,0.0,78.0,     ,5.0,0.0,0.0,0.0,0.0,0.0,219.95000000000002
170,  240,2018-01-08,3.0,70.0,70.0,70.0,110.0,-11.0,     ,-41.0,0.0,0.0,0.0,0.0,10277.0,75.0,0.0,79.0,     ,5.0,0.0,0.0,0.0,0.0,0.0,1055.3300000000002
171,  240,2018-01-08,4.0,70.0,70.0,80.0,110.0,-11.0,     ,-41.0,0.0,0.0,0.0,0.0,10275.0,75.0,0.0,79.0,     ,5.0,0.0,0.0,0.0,0.0,0.0,646.1400000000001
172,  240,2018-01-08,5.0,70.0,80.0,90.0,120.0,-9.0,     ,-39.0,0.0,0.0,0.0,0.0,10271.0,75.0,7.0,79.0,     ,5.0,0.0,0.0,0.0,0.0,0.0,385.93
173,  240,2018-01-08,6.0,70.0,80.0,80.0,130.0,-6.0,  -19,-35.0,0.0,0.0,0.0,0.0,10267.0,75.0,8.0,80.0,     ,5.0,0.0,0.0,0.0,0.0,0.0,1433.0
174,  240,2018-01-08,7.0,70.0,80.0,80.0,120.0,-4.0,     ,-33.0,0.0,0.0,0.0,0.0,10267.0,75.0,8.0,80.0,     ,5.0,0.0,0.0,0.0,0.0,0.0,91.16000000000001
175,  240,2018-01-08,8.0,80.0,70.0,70.0,110.0,-2.0,     ,-31.0,0.0,0.0,0.0,0.0,10265.0,75.0,8.0,80.0,     ,5.0,0.0,0.0,0.0,0.0,0.0,120.31
176,  240,2018-01-08,9.0,70.0,70.0,70.0,110.0,1.0,     ,-28.0,7.0,15.0,0.0,0.0,10262.0,75.0,0.0,80.0,     ,5.0,0.0,0.0,0.0,0.0,0.0,636.54
177,  240,2018-01-08,10.0,70.0,70.0,70.0,110.0,8.0,     ,-25.0,10.0,45.0,0.0,0.0,10263.0,75.0,0.0,78.0,     ,5.0,0.0,0.0,0.0,0.0,0.0,736.9
178,  240,2018-01-08,11.0,80.0,70.0,80.0,110.0,14.0,     ,-23.0,10.0,68.0,0.0,0.0,10252.0,75.0,0.0,76.0,     ,5.0,0.0,0.0,0.0,0.0,0.0,333.28999999999996
179,  240,2018-01-08,12.0,80.0,70.0,70.0,110.0,24.0,   -9,-16.0,10.0,81.0,0.0,0.0,10242.0,75.0,0.0,74.0,     ,5.0,0.0,0.0,0.0,0.0,0.0,934.79
180,  240,2018-01-08,13.0,90.0,70.0,60.0,110.0,32.0,     ,-14.0,10.0,78.0,0.0,0.0,10235.0,75.0,0.0,72.0,     ,5.0,0.0,0.0,0.0,0.0,0.0,193.52
181,  240,2018-01-08,14.0,80.0,70.0,70.0,100.0,34.0,     ,-13.0,10.0,61.0,0.0,0.0,10228.0,75.0,0.0,70.0,     ,5.0,0.0,0.0,0.0,0.0,0.0,1022.06
182,  240,2018-01-08,15.0,70.0,70.0,60.0,110.0,31.0,     ,-16.0,10.0,32.0,0.0,0.0,10225.0,75.0,0.0,71.0,     ,5.0,0.0,0.0,0.0,0.0,0.0,410.19
183,  240,2018-01-08,16.0,80.0,60.0,60.0,100.0,28.0,     ,-17.0,0.0,5.0,0.0,0.0,10219.0,75.0,0.0,72.0,     ,5.0,0.0,0.0,0.0,0.0,0.0,949.1800000000001
184,  240,2018-01-08,17.0,80.0,70.0,70.0,100.0,19.0,     ,-23.0,0.0,0.0,0.0,0.0,10215.0,75.0,1.0,73.0,     ,5.0,0.0,0.0,0.0,0.0,0.0,107.03
185,  240,2018-01-08,18.0,80.0,60.0,60.0,100.0,16.0,    7,-30.0,0.0,0.0,0.0,0.0,10216.0,75.0,8.0,71.0,     ,5.0,0.0,0.0,0.0,0.0,0.0,425.02
186,  240,2018-01-08,19.0,80.0,50.0,50.0,90.0,14.0,     ,-29.0,0.0,0.0,0.0,0.0,10213.0,75.0,6.0,72.0,     ,5.0,0.0,0.0,0.0,0.0,0.0,599.93
187,  240,2018-01-08,20.0,80.0,60.0,60.0,90.0,13.0,     ,-31.0,0.0,0.0,0.0,0.0,10205.0,75.0,8.0,72.0,     ,5.0,0.0,0.0,0.0,0.0,0.0,1219.01
188,  240,2018-01-08,21.0,80.0,60.0,60.0,90.0,11.0,     ,-29.0,0.0,0.0,0.0,0.0,10197.0,75.0,8.0,74.0,     ,5.0,0.0,0.0,0.0,0.0,0.0,439.05
189,  240,2018-01-08,22.0,80.0,60.0,60.0,100.0,10.0,     ,-27.0,0.0,0.0,0.0,0.0,10192.0,75.0,8.0,76.0,     ,5.0,0.0,0.0,0.0,0.0,0.0,1256.28
190,  240,2018-01-08,23.0,80.0,50.0,50.0,90.0,8.0,     ,-24.0,0.0,0.0,0.0,0.0,10187.0,75.0,8.0,79.0,     ,5.0,0.0,0.0,0.0,0.0,0.0,607.4699999999999
191,  240,2018-01-08,24.0,90.0,50.0,60.0,80.0,9.0,   -2,-19.0,0.0,0.0,0.0,0.0,10176.0,70.0,8.0,81.0,     ,5.0,0.0,0.0,0.0,0.0,0.0,339.81
192,  240,2018-01-09,1.0,80.0,60.0,60.0,90.0,9.0,     ,-16.0,0.0,0.0,0.0,0.0,10165.0,68.0,2.0,83.0,     ,5.0,0.0,0.0,0.0,0.0,0.0,24.76
193,  240,2018-01-09,2.0,80.0,60.0,60.0,90.0,9.0,     ,-15.0,0.0,0.0,0.0,0.0,10155.0,70.0,8.0,83.0,     ,5.0,0.0,0.0,0.0,0.0,0.0,1289.35
194,  240,2018-01-09,3.0,80.0,60.0,60.0,100.0,7.0,     ,-18.0,0.0,0.0,0.0,0.0,10144.0,70.0,8.0,83.0,     ,5.0,0.0,0.0,0.0,0.0,0.0,487.82
195,  240,2018-01-09,4.0,80.0,40.0,40.0,90.0,-3.0,     ,-23.0,0.0,0.0,0.0,0.0,10147.0,70.0,8.0,86.0,     ,5.0,0.0,0.0,0.0,0.0,0.0,1648.04
196,  240,2018-01-09,5.0,80.0,40.0,50.0,70.0,2.0,     ,-18.0,0.0,0.0,0.0,0.0,10138.0,70.0,8.0,86.0,     ,5.0,0.0,0.0,0.0,0.0,0.0,975.37
197,  240,2018-01-09,6.0,70.0,50.0,60.0,80.0,6.0,  -13,-14.0,0.0,0.0,0.0,0.0,10127.0,68.0,8.0,86.0,     ,5.0,0.0,0.0,0.0,0.0,0.0,973.8299999999999
198,  240,2018-01-09,7.0,80.0,60.0,60.0,100.0,6.0,     ,-13.0,0.0,0.0,0.0,0.0,10119.0,65.0,8.0,87.0,     ,5.0,0.0,0.0,0.0,0.0,0.0,192.82
199,  240,2018-01-09,8.0,80.0,50.0,50.0,80.0,2.0,     ,-14.0,0.0,0.0,0.0,0.0,10113.0,64.0,8.0,88.0,     ,5.0,0.0,0.0,0.0,0.0,0.0,1415.18
200,  240,2018-01-09,9.0,100.0,40.0,40.0,60.0,7.0,     ,-9.0,0.0,9.0,0.0,0.0,10108.0,62.0,8.0,88.0,     ,5.0,0.0,0.0,0.0,0.0,0.0,974.26
201,  240,2018-01-09,10.0,90.0,50.0,40.0,70.0,11.0,     ,-5.0,0.0,21.0,0.0,0.0,10108.0,62.0,8.0,89.0,     ,5.0,0.0,0.0,0.0,0.0,0.0,615.48
202,  240,2018-01-09,11.0,110.0,40.0,40.0,60.0,19.0,     ,2.0,0.0,37.0,0.0,0.0,10096.0,61.0,8.0,88.0,     ,5.0,0.0,0.0,0.0,0.0,0.0,382.79999999999995
203,  240,2018-01-09,12.0,120.0,50.0,40.0,70.0,29.0,   -5,11.0,7.0,63.0,0.0,0.0,10092.0,61.0,8.0,87.0,     ,5.0,0.0,0.0,0.0,0.0,0.0,405.51
204,  240,2018-01-09,13.0,120.0,30.0,30.0,60.0,27.0,     ,12.0,2.0,40.0,0.0,0.0,10087.0,60.0,8.0,90.0,     ,5.0,0.0,0.0,0.0,0.0,0.0,892.63
205,  240,2018-01-09,14.0,120.0,30.0,40.0,50.0,35.0,     ,19.0,0.0,27.0,0.0,0.0,10083.0,60.0,8.0,88.0,     ,5.0,0.0,0.0,0.0,0.0,0.0,896.51
206,  240,2018-01-09,15.0,120.0,30.0,30.0,50.0,41.0,     ,25.0,0.0,8.0,0.0,0.0,10080.0,60.0,8.0,89.0,     ,5.0,0.0,0.0,0.0,0.0,0.0,1079.39
207,  240,2018-01-09,16.0,140.0,40.0,40.0,60.0,45.0,     ,26.0,0.0,2.0,0.0,0.0,10079.0,62.0,8.0,88.0,     ,5.0,0.0,0.0,0.0,0.0,0.0,157.23999999999998
208,  240,2018-01-09,17.0,140.0,40.0,40.0,50.0,48.0,     ,29.0,0.0,0.0,0.0,0.0,10082.0,61.0,8.0,87.0,     ,5.0,0.0,0.0,0.0,0.0,0.0,916.74
209,  240,2018-01-09,18.0,150.0,40.0,40.0,60.0,50.0,   25,32.0,0.0,0.0,0.0,0.0,10080.0,61.0,8.0,88.0,     ,5.0,0.0,0.0,0.0,0.0,0.0,2284.09
210,  240,2018-01-09,19.0,160.0,40.0,30.0,60.0,50.0,     ,33.0,0.0,0.0,0.0,0.0,10081.0,61.0,8.0,88.0,     ,5.0,0.0,0.0,0.0,0.0,0.0,1090.12
211,  240,2018-01-09,20.0,160.0,40.0,40.0,60.0,52.0,     ,38.0,0.0,0.0,0.0,0.0,10082.0,59.0,8.0,90.0,   10,7.0,0.0,0.0,0.0,0.0,0.0,905.44
212,  240,2018-01-09,21.0,170.0,50.0,50.0,70.0,55.0,     ,43.0,0.0,0.0,0.0,0.0,10082.0,57.0,8.0,91.0,   10,7.0,0.0,0.0,0.0,0.0,0.0,2699.48
213,  240,2018-01-09,22.0,180.0,50.0,40.0,70.0,55.0,     ,46.0,0.0,0.0,0.0,0.0,10081.0,56.0,8.0,93.0,   10,7.0,0.0,0.0,0.0,0.0,0.0,354.8
214,  240,2018-01-09,23.0,180.0,30.0,30.0,60.0,55.0,     ,45.0,0.0,0.0,0.0,0.0,10080.0,57.0,8.0,93.0,   10,7.0,0.0,0.0,0.0,0.0,0.0,2316.21
215,  240,2018-01-09,24.0,170.0,30.0,30.0,50.0,55.0,   47,46.0,0.0,0.0,0.0,0.0,10079.0,57.0,8.0,93.0,   10,7.0,0.0,0.0,0.0,0.0,0.0,118.14
216,  240,2018-01-10,1.0,140.0,20.0,20.0,40.0,56.0,     ,48.0,0.0,0.0,0.0,0.0,10076.0,58.0,8.0,94.0,   10,7.0,0.0,0.0,0.0,0.0,0.0,220.4
217,  240,2018-01-10,2.0,100.0,20.0,20.0,30.0,55.0,     ,47.0,0.0,0.0,0.0,0.0,10075.0,57.0,8.0,94.0,   10,7.0,0.0,0.0,0.0,0.0,0.0,447.90999999999997
218,  240,2018-01-10,3.0,140.0,30.0,40.0,50.0,61.0,     ,52.0,0.0,0.0,0.0,0.0,10072.0,58.0,8.0,93.0,   10,7.0,0.0,0.0,0.0,0.0,0.0,1155.12
219,  240,2018-01-10,4.0,130.0,30.0,40.0,50.0,62.0,     ,54.0,0.0,0.0,0.0,0.0,10070.0,58.0,8.0,94.0,   10,7.0,0.0,0.0,0.0,0.0,0.0,634.05
220,  240,2018-01-10,5.0,140.0,40.0,40.0,60.0,64.0,     ,55.0,0.0,0.0,0.0,0.0,10069.0,59.0,8.0,93.0,   10,7.0,0.0,0.0,0.0,0.0,0.0,1284.83
221,  240,2018-01-10,6.0,140.0,40.0,40.0,60.0,65.0,   52,57.0,0.0,0.0,0.0,-1.0,10067.0,59.0,8.0,94.0,   81,7.0,0.0,1.0,0.0,0.0,0.0,487.12
222,  240,2018-01-10,7.0,150.0,40.0,40.0,60.0,68.0,     ,60.0,0.0,0.0,0.0,-1.0,10067.0,59.0,8.0,94.0,   23,7.0,0.0,1.0,0.0,0.0,0.0,304.65999999999997
223,  240,2018-01-10,8.0,150.0,40.0,40.0,60.0,69.0,     ,63.0,0.0,0.0,0.0,0.0,10069.0,58.0,8.0,96.0,   10,7.0,0.0,0.0,0.0,0.0,0.0,533.25
224,  240,2018-01-10,9.0,160.0,40.0,40.0,70.0,71.0,     ,64.0,0.0,4.0,0.0,0.0,10072.0,63.0,8.0,95.0,    2,7.0,0.0,0.0,0.0,0.0,0.0,1664.25
225,  240,2018-01-10,10.0,160.0,40.0,40.0,70.0,72.0,     ,65.0,0.0,8.0,0.0,0.0,10073.0,59.0,8.0,95.0,   10,7.0,0.0,0.0,0.0,0.0,0.0,1181.4
226,  240,2018-01-10,11.0,160.0,40.0,40.0,60.0,73.0,     ,67.0,0.0,10.0,0.0,0.0,10071.0,60.0,8.0,96.0,     ,5.0,0.0,0.0,0.0,0.0,0.0,1112.3400000000001
227,  240,2018-01-10,12.0,170.0,40.0,40.0,60.0,73.0,   63,67.0,0.0,11.0,8.0,2.0,10066.0,59.0,8.0,95.0,   81,7.0,0.0,1.0,0.0,0.0,0.0,678.33
228,  240,2018-01-10,13.0,170.0,50.0,50.0,70.0,73.0,     ,67.0,0.0,12.0,9.0,4.0,10063.0,57.0,8.0,96.0,   51,7.0,0.0,1.0,0.0,0.0,0.0,935.02
229,  240,2018-01-10,14.0,170.0,40.0,40.0,70.0,73.0,     ,69.0,0.0,13.0,0.0,-1.0,10065.0,58.0,8.0,97.0,   22,7.0,0.0,1.0,0.0,0.0,0.0,931.9699999999999
230,  240,2018-01-10,15.0,160.0,40.0,40.0,60.0,72.0,     ,67.0,0.0,7.0,0.0,-1.0,10067.0,58.0,8.0,96.0,   51,7.0,0.0,1.0,0.0,0.0,0.0,821.9100000000001
231,  240,2018-01-10,16.0,160.0,40.0,40.0,60.0,72.0,     ,67.0,0.0,2.0,0.0,-1.0,10073.0,58.0,8.0,96.0,   23,7.0,0.0,1.0,0.0,0.0,0.0,18.919999999999998
232,  240,2018-01-10,17.0,170.0,40.0,40.0,60.0,73.0,     ,66.0,0.0,0.0,0.0,0.0,10078.0,59.0,8.0,95.0,   10,7.0,0.0,0.0,0.0,0.0,0.0,1769.01
233,  240,2018-01-10,18.0,170.0,40.0,50.0,60.0,72.0,   69,66.0,0.0,0.0,0.0,0.0,10083.0,58.0,8.0,96.0,   10,7.0,0.0,0.0,0.0,0.0,0.0,246.0
234,  240,2018-01-10,19.0,170.0,40.0,40.0,60.0,71.0,     ,66.0,0.0,0.0,0.0,0.0,10087.0,58.0,8.0,96.0,   10,7.0,0.0,0.0,0.0,0.0,0.0,2326.1099999999997
235,  240,2018-01-10,20.0,160.0,30.0,30.0,50.0,67.0,     ,63.0,0.0,0.0,0.0,0.0,10090.0,58.0,8.0,96.0,   10,7.0,0.0,0.0,0.0,0.0,0.0,607.6
236,  240,2018-01-10,21.0,140.0,30.0,20.0,40.0,63.0,     ,60.0,0.0,0.0,0.0,0.0,10093.0,56.0,8.0,97.0,   10,7.0,0.0,0.0,0.0,0.0,0.0,503.46000000000004
237,  240,2018-01-10,22.0,140.0,30.0,40.0,50.0,62.0,     ,58.0,0.0,0.0,0.0,0.0,10096.0,58.0,8.0,97.0,   10,7.0,0.0,0.0,0.0,0.0,0.0,3357.71
238,  240,2018-01-10,23.0,140.0,30.0,40.0,50.0,65.0,     ,60.0,0.0,0.0,0.0,0.0,10099.0,58.0,8.0,96.0,   10,7.0,0.0,0.0,0.0,0.0,0.0,560.1500000000001
239,  240,2018-01-10,24.0,150.0,30.0,20.0,50.0,66.0,   45,61.0,0.0,0.0,0.0,0.0,10102.0,56.0,8.0,97.0,   10,7.0,0.0,0.0,0.0,0.0,0.0,1560.5
240,  240,2018-01-11,1.0,120.0,20.0,30.0,40.0,57.0,     ,54.0,0.0,0.0,0.0,0.0,10106.0,50.0,8.0,97.0,   10,7.0,0.0,0.0,0.0,0.0,0.0,698.65
241,  240,2018-01-11,2.0,140.0,30.0,30.0,40.0,66.0,     ,62.0,0.0,0.0,0.0,0.0,10113.0,50.0,8.0,97.0,   10,7.0,0.0,0.0,0.0,0.0,0.0,946.77
242,  240,2018-01-11,3.0,140.0,30.0,20.0,40.0,60.0,     ,57.0,0.0,0.0,0.0,0.0,10116.0,50.0,8.0,97.0,   10,7.0,0.0,0.0,0.0,0.0,0.0,629.19
243,  240,2018-01-11,4.0,140.0,10.0,10.0,20.0,61.0,     ,58.0,0.0,0.0,0.0,0.0,10123.0,50.0,8.0,97.0,   10,7.0,0.0,0.0,0.0,0.0,0.0,1753.91
244,  240,2018-01-11,5.0,50.0,10.0,10.0,20.0,58.0,     ,54.0,0.0,0.0,0.0,0.0,10127.0,47.0,8.0,96.0,   10,7.0,0.0,0.0,0.0,0.0,0.0,422.4
245,  240,2018-01-11,6.0,90.0,20.0,20.0,30.0,39.0,   15,36.0,0.0,0.0,0.0,0.0,10135.0,30.0,8.0,98.0,   10,7.0,0.0,0.0,0.0,0.0,0.0,433.94
246,  240,2018-01-11,7.0,90.0,20.0,20.0,40.0,58.0,     ,54.0,0.0,0.0,0.0,0.0,10145.0,36.0,8.0,97.0,   10,7.0,0.0,0.0,0.0,0.0,0.0,459.26
247,  240,2018-01-11,8.0,110.0,20.0,20.0,60.0,60.0,     ,53.0,0.0,0.0,0.0,0.0,10154.0,41.0,8.0,95.0,   10,7.0,0.0,0.0,0.0,0.0,0.0,438.65
248,  240,2018-01-11,9.0,90.0,20.0,10.0,40.0,60.0,     ,56.0,0.0,5.0,0.0,0.0,10164.0,28.0,8.0,97.0,   10,7.0,0.0,0.0,0.0,0.0,0.0,563.17
249,  240,2018-01-11,10.0,990.0,10.0,10.0,30.0,63.0,     ,61.0,0.0,9.0,0.0,0.0,10173.0,26.0,8.0,98.0,   10,7.0,0.0,0.0,0.0,0.0,0.0,1451.3899999999999
250,  240,2018-01-11,11.0,310.0,10.0,20.0,70.0,69.0,     ,60.0,0.0,22.0,0.0,0.0,10177.0,32.0,8.0,93.0,   10,7.0,0.0,0.0,0.0,0.0,0.0,184.31
251,  240,2018-01-11,12.0,330.0,20.0,30.0,90.0,70.0,   14,63.0,0.0,22.0,0.0,0.0,10179.0,24.0,8.0,95.0,   10,7.0,0.0,0.0,0.0,0.0,0.0,1243.04
252,  240,2018-01-11,13.0,20.0,20.0,30.0,60.0,70.0,     ,61.0,0.0,22.0,0.0,0.0,10184.0,26.0,8.0,93.0,   10,7.0,0.0,0.0,0.0,0.0,0.0,2136.29
253,  240,2018-01-11,14.0,20.0,30.0,30.0,60.0,67.0,     ,61.0,0.0,15.0,0.0,0.0,10191.0,25.0,8.0,96.0,   10,7.0,0.0,0.0,0.0,0.0,0.0,698.26
